date,home_team,away_team,home_score,away_score,tournament,country,neutral,shootout_winner,first_shooter,match_outcome,home_elo_pre,away_elo_pre
1970-08-04,Japan,Thailand,0.0,0.0,Merdeka Tournament,Malaysia,True,,,Draw,1535.6372232952097,1384.6164310779893
1970-08-04,South Korea,Singapore,4.0,0.0,Merdeka Tournament,Malaysia,True,,,Home Win,1577.9940790484575,1346.9616587656024
1970-08-05,Myanmar,Vietnam Republic,4.0,2.0,Merdeka Tournament,Malaysia,True,,,Home Win,1608.597103884435,1480.8341995483008
1970-08-05,India,Western Australia,2.0,0.0,Merdeka Tournament,Malaysia,True,,,Home Win,1489.1661520478074,1457.40540402784
1970-08-06,Indonesia,South Korea,1.0,2.0,Merdeka Tournament,Malaysia,True,,,Away Win,1609.2849820111026,1582.1774995306196
1970-08-06,Hong Kong,Singapore,3.0,2.0,Merdeka Tournament,Malaysia,True,,,Home Win,1398.9348211636977,1342.7782382834403
1970-08-07,Malaysia,Western Australia,4.0,1.0,Merdeka Tournament,Malaysia,False,,,Home Win,1471.2744546964313,1448.3170139144404
1970-08-07,Myanmar,Taiwan,1.0,1.0,Merdeka Tournament,Malaysia,True,,,Draw,1615.077047651664,1463.9639548677847
1970-08-08,Indonesia,Japan,3.0,4.0,Merdeka Tournament,Malaysia,True,,,Away Win,1598.5063452572185,1531.5450331978766
1970-08-08,Malawi,Lesotho,1.0,2.0,Friendly,Malawi,False,,,Away Win,1438.4642016286602,1500.0
1970-08-08,Singapore,Thailand,4.0,5.0,Merdeka Tournament,Malaysia,True,,,Away Win,1334.3806249060267,1388.7086211753224
1970-08-09,Hong Kong,South Korea,0.0,0.0,Merdeka Tournament,Malaysia,True,,,Draw,1407.3324345411113,1592.9561362845036
1970-08-09,India,Vietnam Republic,2.0,1.0,Merdeka Tournament,Malaysia,True,,,Home Win,1498.254542161207,1474.3542557810717
1970-08-09,Taiwan,Western Australia,1.0,3.0,Merdeka Tournament,Malaysia,True,,,Away Win,1468.0583564697472,1441.715310747561
1970-08-09,Malaysia,Myanmar,1.0,2.0,Merdeka Tournament,Malaysia,False,,,Away Win,1477.8761578633107,1610.9826460497015
1970-08-10,Indonesia,Thailand,6.0,3.0,Merdeka Tournament,Malaysia,True,,,Home Win,1586.6025576110685,1397.157556940126
1970-08-10,Japan,Singapore,4.0,0.0,Merdeka Tournament,Malaysia,True,,,Home Win,1543.4488208440266,1325.9316891412232
1970-08-10,Malawi,Lesotho,6.0,1.0,Friendly,Malawi,False,,,Home Win,1432.9129077352254,1505.5512938934348
1970-08-12,Thailand,Western Australia,2.0,0.0,Merdeka Tournament,Malaysia,True,,,Home Win,1392.1271987786363,1452.4720749252647
1970-08-12,Myanmar,Hong Kong,5.0,0.0,Merdeka Tournament,Malaysia,True,,,Home Win,1620.0326382859196,1412.2188023182887
1970-08-13,India,South Korea,2.0,3.0,Merdeka Tournament,Malaysia,True,,,Away Win,1507.5677196605125,1588.0697685073262
1970-08-13,Singapore,Vietnam Republic,0.0,4.0,Merdeka Tournament,Malaysia,True,,,Away Win,1321.4850537219424,1465.0410782817662
1970-08-15,Hong Kong,India,2.0,3.0,Merdeka Tournament,Malaysia,True,,,Away Win,1407.5760230492745,1499.8441618570005
1970-08-15,Malaysia,Indonesia,4.0,0.0,Merdeka Tournament,Malaysia,False,,,Home Win,1468.8261656270927,1591.6329157725581
1970-08-16,Myanmar,South Korea,0.0,1.0,Merdeka Tournament,Malaysia,True,,,Away Win,1624.6754175549338,1595.7933263108382
1970-08-16,Japan,Taiwan,3.0,2.0,Merdeka Tournament,Malaysia,True,,,Home Win,1547.8954562633073,1457.3015922920436
1970-08-19,Singapore,India,3.0,8.0,Friendly,Singapore,False,,,Away Win,1315.3968112715777,1507.2491915139374
1970-08-26,Finland,Sweden,1.0,2.0,Nordic Championship,Finland,False,,,Away Win,1276.5778762221003,1632.8631820573503
1970-09-01,Libya,Tunisia,2.0,2.0,Friendly,Libya,False,,,Draw,1522.291284046421,1540.00958429291
1970-09-02,Poland,Denmark,5.0,0.0,Friendly,Poland,False,,,Home Win,1535.4764336894302,1467.1589014748415
1970-09-04,Libya,Tunisia,3.0,2.0,Friendly,Libya,False,,,Home Win,1521.1288074307895,1541.1720609085414
1970-09-05,France,Czechoslovakia,3.0,0.0,Friendly,France,False,,,Home Win,1546.3283294243204,1606.8691108991488
1970-09-06,German DR,Poland,5.0,0.0,Friendly,German DR,False,,,Home Win,1605.3622383968197,1538.2274046638643
1970-09-06,Iran,Pakistan,7.0,0.0,Friendly,Iran,False,,,Home Win,1560.4052358204437,1456.3551654681662
1970-09-09,Germany,Hungary,3.0,1.0,Friendly,Germany,False,,,Home Win,1826.098879014237,1702.630038706851
1970-09-09,Pakistan,Turkey,1.0,3.0,Friendly,Iran,True,,,Away Win,1453.9949322214761,1452.5158659692074
1970-09-10,Austria,Yugoslavia,0.0,1.0,Friendly,Austria,False,,,Away Win,1552.0532120008681,1640.998715892457
1970-09-11,Iran,Turkey,1.0,1.0,Friendly,Iran,False,,,Draw,1562.7654690671338,1457.537151315024
1970-09-20,North Vietnam,Cuba,2.0,1.0,Friendly,North Vietnam,False,,,Home Win,1480.705115628435,1355.0184562053455
1970-09-23,Denmark,Norway,0.0,1.0,Nordic Championship,Denmark,False,,,Away Win,1464.4079305004075,1422.8284027082336
1970-09-23,Republic of Ireland,Poland,0.0,2.0,Friendly,Republic of Ireland,False,,,Away Win,1444.2287160605288,1535.4628361792122
1970-09-24,Tunisia,Libya,2.0,0.0,Friendly,Tunisia,False,,,Home Win,1537.3028384960478,1524.9980298432831
1970-09-26,Zanzibar,Uganda,0.0,1.0,Friendly,Zanzibar,False,,,Away Win,1358.4015448367072,1445.1684097405769
1970-09-27,Hungary,Austria,1.0,1.0,Friendly,Hungary,False,,,Draw,1700.4653941182075,1546.8941786756852
1970-09-27,Tanzania,Kenya,2.0,0.0,Friendly,Tanzania,False,,,Home Win,1430.2674438033705,1472.6464861258582
1970-09-29,Kenya,Uganda,1.0,2.0,Friendly,Tanzania,True,,,Away Win,1468.4681983987336,1450.358757826177
1970-09-30,Brazil,Mexico,2.0,1.0,Friendly,Brazil,False,,,Home Win,1892.85684158924,1598.5053145401382
1970-09-30,Zanzibar,Tanzania,1.0,2.0,Friendly,Zanzibar,False,,,Away Win,1353.211196751107,1434.445731530495
1970-10-02,Tanzania,Uganda,1.0,4.0,Friendly,Tanzania,False,,,Away Win,1439.7155259840395,1455.6191378660506
1970-10-03,Zanzibar,Kenya,3.0,2.0,Friendly,Tanzania,False,,,Home Win,1347.9414022975627,1463.20781835886
1970-10-04,Chile,Brazil,1.0,5.0,Friendly,Chile,False,,,Away Win,1584.4990775469419,1893.7931644154494
1970-10-04,Suriname,Trinidad and Tobago,3.0,2.0,Friendly,Dutch Guyana,False,,,Home Win,1539.5008379362519,1497.8811081923238
1970-10-07,Czechoslovakia,Finland,1.0,1.0,UEFA Euro qualification,Czechoslovakia,False,,,Draw,1602.4345456514288,1272.8550990356455
1970-10-07,Norway,Hungary,1.0,3.0,UEFA Euro qualification,Norway,False,,,Away Win,1436.6918701052582,1697.3505671741832
1970-10-07,Austria,France,1.0,0.0,Friendly,Austria,False,,,Home Win,1550.0090056197096,1550.7628946720404
1970-10-07,Curaçao,Trinidad and Tobago,1.0,1.0,Friendly,Dutch Guyana,True,,,Draw,1487.4584147068208,1494.8133340644638
1970-10-08,Guyana,Trinidad and Tobago,1.0,1.0,Friendly,Guyana,False,,,Draw,1411.7193888978231,1494.707504074683
1970-10-09,Suriname,Curaçao,5.0,1.0,Friendly,Dutch Guyana,False,,,Home Win,1542.568612064112,1487.5642446966017
1970-10-10,Guyana,Trinidad and Tobago,1.0,1.0,Friendly,Guyana,False,,,Draw,1411.4747636593802,1494.9521293131259
1970-10-11,Malta,Greece,1.0,1.0,UEFA Euro qualification,Malta,False,,,Draw,1468.0173081111677,1482.2505132390609
1970-10-11,Netherlands,Yugoslavia,1.0,1.0,UEFA Euro qualification,Netherlands,False,,,Draw,1491.4110029372093,1646.15774921764
1970-10-11,Romania,Finland,3.0,0.0,UEFA Euro qualification,Romania,False,,,Home Win,1586.2955925656452,1285.5216099386478
1970-10-11,Sierra Leone,Senegal,1.0,0.0,Friendly,Sierra Leone,False,,,Home Win,1472.6092082520208,1513.2421008849344
1970-10-14,Luxembourg,Yugoslavia,0.0,2.0,UEFA Euro qualification,Luxembourg,False,,,Away Win,1251.2106287873614,1643.8135122219535
1970-10-14,Poland,Albania,3.0,0.0,UEFA Euro qualification,Poland,False,,,Home Win,1540.588960570379,1404.011770559906
1970-10-14,Denmark,Portugal,0.0,1.0,UEFA Euro qualification,Denmark,False,,,Away Win,1450.544463103383,1601.175863419681
1970-10-14,Republic of Ireland,Sweden,1.0,1.0,UEFA Euro qualification,Republic of Ireland,False,,,Draw,1439.102591669362,1636.585959243805
1970-10-17,Germany,Turkey,1.0,1.0,UEFA Euro qualification,Germany,False,,,Draw,1828.2635236028805,1460.189126184954
1970-10-17,Switzerland,Italy,1.0,1.0,Friendly,Switzerland,False,,,Draw,1454.754935695268,1762.752905678769
1970-10-17,Tanzania,Zambia,1.0,1.0,African Cup of Nations qualification,Tanzania,False,,,Draw,1433.5283757375216,1536.13692059547
1970-10-18,Ivory Coast,Senegal,0.0,1.0,Friendly,Ivory Coast,False,,,Away Win,1597.4439445361704,1509.0882431897905
1970-10-22,Paraguay,Argentina,1.0,1.0,Friendly,Paraguay,False,,,Draw,1582.3187687384686,1668.0728707892938
1970-10-23,New Caledonia,Australia,1.0,3.0,Friendly,New Caledonia,False,,,Away Win,1564.405966333168,1570.6276038207714
1970-10-25,Togo,Senegal,3.0,0.0,Friendly,Togo,False,,,Home Win,1445.5418985662232,1516.5612410723145
1970-10-25,Czechoslovakia,Poland,2.0,2.0,Friendly,Czechoslovakia,False,,,Draw,1589.7680347484265,1546.707165193906
1970-10-25,New Caledonia,Australia,0.0,1.0,Friendly,New Caledonia,False,,,Away Win,1558.0882337920248,1576.9453363619145
1970-10-28,Spain,Greece,2.0,1.0,Friendly,Spain,False,,,Home Win,1615.8377301749238,1485.87993765011
1970-10-28,Sweden,Republic of Ireland,1.0,0.0,UEFA Euro qualification,Sweden,False,,,Home Win,1632.484336616574,1443.2042142965931
1970-10-28,Russia,Yugoslavia,4.0,0.0,Friendly,Soviet Union,False,,,Home Win,1733.232290535217,1648.5090916255474
1970-10-29,Indonesia,Thailand,1.0,2.0,Vietnam Independence Cup,Vietnam Republic,True,,,Away Win,1580.9774259714748,1403.8468068000618
1970-10-29,Vietnam Republic,Malaysia,1.0,1.0,Vietnam Independence Cup,Vietnam Republic,False,,,Draw,1471.129320732131,1479.481655428176
1970-10-30,Macau,Australia,0.0,9.0,Friendly,Macau,False,,,Away Win,1493.569881929269,1583.0922984023537
1970-10-31,Austria,Italy,1.0,2.0,UEFA Euro qualification,Austria,False,,,Away Win,1553.618359644537,1760.072406465039
1970-10-31,Malaysia,Thailand,1.0,4.0,Vietnam Independence Cup,Vietnam Republic,True,,,Away Win,1482.0599619828438,1418.5448788285653
1970-10-31,Vietnam Republic,Indonesia,3.0,1.0,Vietnam Independence Cup,Vietnam Republic,False,,,Home Win,1468.5510141774632,1566.2793539429713
1970-11-01,Benin,Congo,3.0,2.0,Friendly,Dahomey,False,,,Home Win,1508.4165123422374,1502.4505899260346
1970-11-01,Indonesia,Malaysia,1.0,3.0,Vietnam Independence Cup,Vietnam Republic,True,,,Away Win,1556.3447366486696,1470.2519474269045
1970-11-01,Sierra Leone,Guinea,1.0,2.0,Friendly,Sierra Leone,False,,,Away Win,1476.7630659471647,1546.0970100224574
1970-11-01,Vietnam Republic,Thailand,1.0,0.0,Vietnam Independence Cup,Vietnam Republic,False,,,Home Win,1478.485631471765,1430.3528933845046
1970-11-01,Zambia,Tanzania,5.0,1.0,African Cup of Nations qualification,Zambia,False,,,Home Win,1536.0243027770948,1433.6409935558968
1970-11-04,Iran,Australia,1.0,2.0,Friendly,Iran,False,,,Away Win,1560.1134941972039,1588.243037256931
1970-11-08,Gabon,Ivory Coast,1.0,2.0,African Cup of Nations qualification,Gabon,False,,,Away Win,1467.2426045857019,1589.9709466536465
1970-11-08,Hong Kong,Singapore,0.0,1.0,King's Cup,Thailand,True,,,Away Win,1400.1709933923376,1311.6887143697918
1970-11-08,Nigeria,Congo,0.0,0.0,African Cup of Nations qualification,Nigeria,False,,,Draw,1547.7679835956906,1498.929972588109
1970-11-08,Thailand,Laos,1.0,0.0,King's Cup,Thailand,False,,,Home Win,1424.3756441032388,1403.7820640476896
1970-11-08,Togo,Benin,2.0,1.0,African Cup of Nations qualification,Togo,False,,,Home Win,1450.1257979710192,1511.937129680163
1970-11-08,Uganda,DR Congo,1.0,4.0,African Cup of Nations qualification,Uganda,False,,,Away Win,1461.8062881125684,1599.4712330355983
1970-11-09,Cambodia,Malaysia,1.0,1.0,King's Cup,Thailand,True,,,Draw,1406.7057267642467,1482.6803952407038
1970-11-10,Hong Kong,South Korea,0.0,3.0,King's Cup,Thailand,True,,,Away Win,1387.677935373212,1606.622710117736
1970-11-10,Thailand,Singapore,3.0,1.0,King's Cup,Thailand,False,,,Home Win,1431.0376659403696,1324.1817723889174
1970-11-11,Suriname,French Guiana,3.0,2.0,Friendly,Dutch Guyana,False,,,Home Win,1545.4750139258856,1452.8435432735657
1970-11-11,Wales,Romania,0.0,0.0,UEFA Euro qualification,Wales,False,,,Draw,1486.070631096194,1589.011838956863
1970-11-11,Spain,Northern Ireland,3.0,0.0,UEFA Euro qualification,Spain,False,,,Home Win,1617.9396917054592,1495.5302719047875
1970-11-11,Indonesia,Vietnam Republic,5.0,3.0,King's Cup,Thailand,True,,,Home Win,1543.9162888348703,1484.4628807530307
1970-11-11,German DR,Netherlands,1.0,0.0,UEFA Euro qualification,German DR,False,,,Home Win,1608.1268068814718,1493.7552399328958
1970-11-11,Scotland,Denmark,1.0,0.0,UEFA Euro qualification,Scotland,False,,,Home Win,1607.143773124097,1437.715052545578
1970-11-11,France,Norway,3.0,1.0,UEFA Euro qualification,France,False,,,Home Win,1547.153540647213,1428.1726013532002
1970-11-12,South Korea,Laos,4.0,0.0,King's Cup,Thailand,True,,,Home Win,1611.0409918936557,1397.1200422105587
1970-11-12,Thailand,Hong Kong,2.0,1.0,King's Cup,Thailand,False,,,Home Win,1435.7001329840027,1383.2596535972923
1970-11-13,Cambodia,Vietnam Republic,2.0,2.0,King's Cup,Thailand,True,,,Draw,1408.8582527397205,1476.1575780599321
1970-11-13,Indonesia,Malaysia,3.0,0.0,King's Cup,Thailand,True,,,Home Win,1552.221591527969,1480.52786926523
1970-11-14,Laos,Singapore,3.0,0.0,King's Cup,Thailand,True,,,Home Win,1392.6014103202692,1319.5193053452842
1970-11-14,Thailand,South Korea,0.0,0.0,King's Cup,Thailand,False,,,Draw,1441.5739807227174,1615.5596237839452
1970-11-15,Guinea,Senegal,1.0,0.0,Friendly,Guinea,False,,,Home Win,1551.537187563142,1511.9773416675184
1970-11-15,Switzerland,Hungary,0.0,1.0,Friendly,Switzerland,False,,,Away Win,1457.4354349089979,1705.8698359262412
1970-11-15,Malaysia,Vietnam Republic,2.0,1.0,King's Cup,Thailand,True,,,Home Win,1472.5625822262925,1474.244415960821
1970-11-15,Madagascar,Mauritius,2.0,1.0,African Cup of Nations qualification,Madagascar,False,,,Home Win,1472.5929741492,1528.2721163680553
1970-11-15,Luxembourg,German DR,0.0,5.0,UEFA Euro qualification,Luxembourg,False,,,Away Win,1246.5150493837675,1614.8911549268128
1970-11-15,Cyprus,Russia,1.0,3.0,UEFA Euro qualification,Cyprus,False,,,Away Win,1375.2822276535646,1735.7989841781089
1970-11-15,Bulgaria,Norway,1.0,1.0,UEFA Euro qualification,Bulgaria,False,,,Draw,1546.5548721654507,1421.5462535286338
1970-11-15,Belgium,France,1.0,2.0,Friendly,Belgium,False,,,Away Win,1551.2273594831943,1553.7798884717795
1970-11-15,Indonesia,Cambodia,4.0,1.0,King's Cup,Thailand,True,,,Home Win,1560.1868785669064,1410.7714148388316
1970-11-16,Hong Kong,Laos,4.0,2.0,King's Cup,Thailand,True,,,Home Win,1377.3858058585777,1400.5284222199193
1970-11-16,South Korea,Singapore,4.0,0.0,King's Cup,Thailand,True,,,Home Win,1613.461760780083,1311.5922934456341
1970-11-18,Yugoslavia,Germany,2.0,0.0,Friendly,Yugoslavia,False,,,Home Win,1645.9423979826556,1815.1625679065187
1970-11-18,South Korea,Malaysia,2.0,0.0,King's Cup,Thailand,True,,,Home Win,1616.453866177402,1482.6109889142729
1970-11-18,Thailand,Indonesia,2.0,1.0,King's Cup,Thailand,False,,,Home Win,1443.6718437265795,1566.13322862526
1970-11-20,Thailand,South Korea,0.0,1.0,King's Cup,Thailand,False,,,Away Win,1454.3174351857554,1622.7814516861638
1970-11-20,Indonesia,Malaysia,1.0,3.0,King's Cup,Thailand,True,,,Away Win,1555.4876371660841,1476.283403405511
1970-11-21,Dominica,Saint Lucia,1.0,1.0,Windward Islands Tournament,Grenada,True,,,Draw,1413.811110836296,1490.9036694850943
1970-11-22,Kenya,Ethiopia,2.0,0.0,African Cup of Nations qualification,Kenya,False,,,Home Win,1457.9882582579612,1479.919831037906
1970-11-22,Benin,Togo,0.0,0.0,African Cup of Nations qualification,Dahomey,False,,,Draw,1498.579259221262,1463.4836684299203
1970-11-22,Congo,Nigeria,2.0,1.0,African Cup of Nations qualification,Congo,False,,,Home Win,1504.9895994575961,1541.7083567262034
1970-11-22,Greece,Germany,1.0,3.0,Friendly,Greece,False,,,Away Win,1483.7779761195745,1809.1793838830472
1970-11-22,Grenada,Saint Vincent and the Grenadines,5.0,3.0,Windward Islands Tournament,Grenada,False,,,Home Win,1557.653065934109,1539.731614228128
1970-11-22,Ivory Coast,Gabon,1.0,0.0,African Cup of Nations qualification,Ivory Coast,False,,,Home Win,1603.9910826057837,1453.2224686335646
1970-11-24,DR Congo,Uganda,1.0,0.0,African Cup of Nations qualification,Congo-Kinshasa,False,,,Home Win,1612.8514471314263,1448.4260740167404
1970-11-24,Dominica,Saint Vincent and the Grenadines,0.0,1.0,Windward Islands Tournament,Grenada,True,,,Away Win,1415.994300126825,1533.0010772024496
1970-11-25,England,German DR,3.0,1.0,Friendly,England,False,,,Home Win,1766.4282388872728,1620.1658903805273
1970-11-25,Grenada,Saint Lucia,6.0,1.0,Windward Islands Tournament,Grenada,False,,,Home Win,1564.3836029597874,1488.7204801945652
1970-11-25,Belgium,Denmark,2.0,0.0,UEFA Euro qualification,Belgium,False,,,Home Win,1544.860629921557,1432.4666071818453
1970-11-27,Grenada,Dominica,2.0,1.0,Windward Islands Tournament,Grenada,False,,,Home Win,1569.718511414289,1409.2402305848254
1970-11-29,Mauritius,Madagascar,4.0,1.0,African Cup of Nations qualification,Mauritius,False,,,Home Win,1515.1752893491046,1485.6898011681508
1970-12-02,Netherlands,Romania,2.0,0.0,Friendly,Netherlands,False,,,Home Win,1486.9908918875549,1588.88485983935
1970-12-08,Italy,Republic of Ireland,3.0,0.0,UEFA Euro qualification,Italy,False,,,Home Win,1770.6150373385776,1438.4323798631722
1970-12-09,Greece,Cyprus,1.0,1.0,Friendly,Greece,False,,,Draw,1481.63214043417,1369.8079181050064
1970-12-10,Indonesia,Iran,2.0,2.0,Asian Games,Thailand,True,,,Draw,1543.2466433077552,1554.0936998516331
1970-12-10,Algeria,Morocco,3.0,1.0,African Cup of Nations qualification,Algeria,False,,,Home Win,1512.7752307526541,1507.2330407879388
1970-12-10,Thailand,India,2.0,2.0,Asian Games,Thailand,False,,,Draw,1446.2628719846039,1510.9572884157233
1970-12-10,Japan,Malaysia,1.0,0.0,Asian Games,Thailand,True,,,Home Win,1555.3454863295283,1488.52439726384
1970-12-10,Myanmar,Cambodia,2.0,1.0,Asian Games,Thailand,True,,,Home Win,1613.846033748036,1404.825064780478
1970-12-11,Iran,South Korea,0.0,1.0,Asian Games,Thailand,True,,,Away Win,1553.7815978642116,1630.8360148873153
1970-12-11,India,Vietnam Republic,2.0,0.0,Asian Games,Thailand,True,,,Home Win,1511.9699814551238,1464.1960092728407
1970-12-12,Niger,Mali,0.0,1.0,African Cup of Nations qualification,Niger,False,,,Away Win,1441.2703373077204,1495.1679605362485
1970-12-12,Japan,Cambodia,1.0,0.0,Asian Games,Thailand,True,,,Home Win,1563.445588645254,1400.2070119822972
1970-12-12,Myanmar,Malaysia,1.0,0.0,Asian Games,Thailand,True,,,Home Win,1618.4640865462168,1480.4242949481143
1970-12-13,Turkey,Albania,2.0,1.0,UEFA Euro qualification,Turkey,False,,,Home Win,1473.2900818813157,1397.893565936379
1970-12-13,Thailand,Vietnam Republic,1.0,0.0,Asian Games,Thailand,False,,,Home Win,1445.2501789452033,1455.562453546013
1970-12-13,Indonesia,South Korea,0.0,0.0,Asian Games,Thailand,True,,,Draw,1543.5587452951768,1638.653871101261
1970-12-14,Japan,Myanmar,2.0,1.0,Asian Games,Thailand,True,,,Home Win,1569.064901355689,1624.687633173403
1970-12-14,Malaysia,Cambodia,0.0,2.0,Asian Games,Thailand,True,,,Away Win,1474.2007483209281,1394.5876992718622
1970-12-15,India,Indonesia,3.0,0.0,Asian Games,Thailand,True,,,Home Win,1520.6035371819514,1546.229442136306
1970-12-15,Thailand,South Korea,1.0,2.0,Asian Games,Thailand,False,,,Away Win,1452.7246100869504,1635.9831742601318
1970-12-15,Ethiopia,Kenya,0.0,1.0,African Cup of Nations qualification,Ethiopia,False,,,Away Win,1468.2347137857266,1469.6733755101407
1970-12-16,Greece,Switzerland,0.0,1.0,UEFA Euro qualification,Greece,False,,,Away Win,1478.9126345125308,1454.4504477470841
1970-12-16,Indonesia,Japan,1.0,2.0,Asian Games,Thailand,True,,,Away Win,1535.4932038970037,1580.6523133647315
1970-12-16,Thailand,Myanmar,2.0,2.0,Asian Games,Thailand,False,,,Draw,1445.0761424846944,1613.1002211643604
1970-12-17,Japan,India,1.0,0.0,Asian Games,Thailand,True,,,Home Win,1589.3598002603953,1531.3397754212538
1970-12-17,Myanmar,South Korea,1.0,0.0,Asian Games,Thailand,True,,,Home Win,1611.1669705512793,1643.6316418623878
1970-12-18,Japan,South Korea,1.0,2.0,Asian Games,Thailand,True,,,Away Win,1597.7052019735788,1632.6999435442867
1970-12-18,Myanmar,India,2.0,0.0,Asian Games,Thailand,True,,,Home Win,1622.0986688693804,1522.9943737080703
1970-12-19,Thailand,Indonesia,0.0,1.0,Asian Games,Thailand,False,,,Away Win,1447.0093930977755,1526.78571700134
1970-12-19,Senegal,Malawi,4.0,1.0,Friendly,Senegal,False,,,Home Win,1508.8842928636825,1437.5199544946377
1970-12-19,Japan,India,0.0,1.0,Asian Games,Thailand,True,,,Away Win,1588.709039214251,1515.7718991946429
1970-12-20,South Korea,Myanmar,0.0,0.0,Asian Games,Thailand,True,,,Draw,1641.6961063036144,1629.3211433828078
1970-12-20,Malta,Switzerland,1.0,2.0,UEFA Euro qualification,Malta,False,,,Away Win,1464.3878837001187,1474.6052708511074
1970-12-27,Libya,Egypt,0.0,1.0,African Cup of Nations qualification,Libya,False,,,Away Win,1521.5601943458037,1651.0664176737446
1970-12-27,Mali,Niger,3.0,1.0,African Cup of Nations qualification,Mali,False,,,Home Win,1512.1467598375352,1424.2915380064337
